Signal,CCO_c3540.txt,CC1_c3540.txt,CO_c3540.txt,CCO_c3540_T000.txt,CC1_c3540_T000.txt,CO_c3540_T000.txt,CCO_c3540_T001.txt,CC1_c3540_T001.txt,CO_c3540_T001.txt,CCO_c3540_T002.txt,CC1_c3540_T002.txt,CO_c3540_T002.txt,CCO_c3540_T003.txt,CC1_c3540_T003.txt,CO_c3540_T003.txt,CCO_c3540_T004.txt,CC1_c3540_T004.txt,CO_c3540_T004.txt,CCO_c3540_T005.txt,CC1_c3540_T005.txt,CO_c3540_T005.txt,CCO_c3540_T006.txt,CC1_c3540_T006.txt,CO_c3540_T006.txt,CCO_c3540_T007.txt,CC1_c3540_T007.txt,CO_c3540_T007.txt,CCO_c3540_T008.txt,CC1_c3540_T008.txt,CO_c3540_T008.txt,CCO_c3540_T009.txt,CC1_c3540_T009.txt,CO_c3540_T009.txt,CCO_c3540_T010.txt,CC1_c3540_T010.txt,CO_c3540_T010.txt,CCO_c3540_T011.txt,CC1_c3540_T011.txt,CO_c3540_T011.txt,CCO_c3540_T012.txt,CC1_c3540_T012.txt,CO_c3540_T012.txt,CCO_c3540_T013.txt,CC1_c3540_T013.txt,CO_c3540_T013.txt,CCO_c3540_T014.txt,CC1_c3540_T014.txt,CO_c3540_T014.txt,CCO_c3540_T015.txt,CC1_c3540_T015.txt,CO_c3540_T015.txt,CCO_c3540_T016.txt,CC1_c3540_T016.txt,CO_c3540_T016.txt,CCO_c3540_T017.txt,CC1_c3540_T017.txt,CO_c3540_T017.txt,CCO_c3540_T018.txt,CC1_c3540_T018.txt,CO_c3540_T018.txt,CCO_c3540_T019.txt,CC1_c3540_T019.txt,CO_c3540_T019.txt,CCO_c3540_T020.txt,CC1_c3540_T020.txt,CO_c3540_T020.txt,CCO_c3540_T021.txt,CC1_c3540_T021.txt,CO_c3540_T021.txt,CCO_c3540_T022.txt,CC1_c3540_T022.txt,CO_c3540_T022.txt,CCO_c3540_T023.txt,CC1_c3540_T023.txt,CO_c3540_T023.txt,CCO_c3540_T024.txt,CC1_c3540_T024.txt,CO_c3540_T024.txt,CCO_c3540_T025.txt,CC1_c3540_T025.txt,CO_c3540_T025.txt,CCO_c3540_T026.txt,CC1_c3540_T026.txt,CO_c3540_T026.txt,CCO_c3540_T027.txt,CC1_c3540_T027.txt,CO_c3540_T027.txt,CCO_c3540_T028.txt,CC1_c3540_T028.txt,CO_c3540_T028.txt,CCO_c3540_T029.txt,CC1_c3540_T029.txt,CO_c3540_T029.txt,CCO_c3540_T030.txt,CC1_c3540_T030.txt,CO_c3540_T030.txt,CCO_c3540_T031.txt,CC1_c3540_T031.txt,CO_c3540_T031.txt,CCO_c3540_T032.txt,CC1_c3540_T032.txt,CO_c3540_T032.txt,CCO_c3540_T033.txt,CC1_c3540_T033.txt,CO_c3540_T033.txt,CCO_c3540_T034.txt,CC1_c3540_T034.txt,CO_c3540_T034.txt,CCO_c3540_T035.txt,CC1_c3540_T035.txt,CO_c3540_T035.txt,CCO_c3540_T036.txt,CC1_c3540_T036.txt,CO_c3540_T036.txt,CCO_c3540_T037.txt,CC1_c3540_T037.txt,CO_c3540_T037.txt,CCO_c3540_T038.txt,CC1_c3540_T038.txt,CO_c3540_T038.txt,CCO_c3540_T039.txt,CC1_c3540_T039.txt,CO_c3540_T039.txt,CCO_c3540_T040.txt,CC1_c3540_T040.txt,CO_c3540_T040.txt,CCO_c3540_T041.txt,CC1_c3540_T041.txt,CO_c3540_T041.txt,CCO_c3540_T042.txt,CC1_c3540_T042.txt,CO_c3540_T042.txt,CCO_c3540_T043.txt,CC1_c3540_T043.txt,CO_c3540_T043.txt,CCO_c3540_T044.txt,CC1_c3540_T044.txt,CO_c3540_T044.txt,CCO_c3540_T045.txt,CC1_c3540_T045.txt,CO_c3540_T045.txt,CCO_c3540_T046.txt,CC1_c3540_T046.txt,CO_c3540_T046.txt,CCO_c3540_T047.txt,CC1_c3540_T047.txt,CO_c3540_T047.txt,CCO_c3540_T048.txt,CC1_c3540_T048.txt,CO_c3540_T048.txt,CCO_c3540_T049.txt,CC1_c3540_T049.txt,CO_c3540_T049.txt,CCO_c3540_T050.txt,CC1_c3540_T050.txt,CO_c3540_T050.txt,CCO_c3540_T051.txt,CC1_c3540_T051.txt,CO_c3540_T051.txt,CCO_c3540_T052.txt,CC1_c3540_T052.txt,CO_c3540_T052.txt,CCO_c3540_T053.txt,CC1_c3540_T053.txt,CO_c3540_T053.txt,CCO_c3540_T054.txt,CC1_c3540_T054.txt,CO_c3540_T054.txt,CCO_c3540_T055.txt,CC1_c3540_T055.txt,CO_c3540_T055.txt,CCO_c3540_T056.txt,CC1_c3540_T056.txt,CO_c3540_T056.txt,CCO_c3540_T057.txt,CC1_c3540_T057.txt,CO_c3540_T057.txt,CCO_c3540_T058.txt,CC1_c3540_T058.txt,CO_c3540_T058.txt,CCO_c3540_T059.txt,CC1_c3540_T059.txt,CO_c3540_T059.txt,CCO_c3540_T060.txt,CC1_c3540_T060.txt,CO_c3540_T060.txt,CCO_c3540_T061.txt,CC1_c3540_T061.txt,CO_c3540_T061.txt,CCO_c3540_T062.txt,CC1_c3540_T062.txt,CO_c3540_T062.txt,CCO_c3540_T063.txt,CC1_c3540_T063.txt,CO_c3540_T063.txt,CCO_c3540_T064.txt,CC1_c3540_T064.txt,CO_c3540_T064.txt,CCO_c3540_T065.txt,CC1_c3540_T065.txt,CO_c3540_T065.txt,CCO_c3540_T066.txt,CC1_c3540_T066.txt,CO_c3540_T066.txt,CCO_c3540_T067.txt,CC1_c3540_T067.txt,CO_c3540_T067.txt,CCO_c3540_T068.txt,CC1_c3540_T068.txt,CO_c3540_T068.txt,CCO_c3540_T069.txt,CC1_c3540_T069.txt,CO_c3540_T069.txt,CCO_c3540_T070.txt,CC1_c3540_T070.txt,CO_c3540_T070.txt,CCO_c3540_T071.txt,CC1_c3540_T071.txt,CO_c3540_T071.txt,CCO_c3540_T072.txt,CC1_c3540_T072.txt,CO_c3540_T072.txt,CCO_c3540_T073.txt,CC1_c3540_T073.txt,CO_c3540_T073.txt,CCO_c3540_T074.txt,CC1_c3540_T074.txt,CO_c3540_T074.txt,CCO_c3540_T075.txt,CC1_c3540_T075.txt,CO_c3540_T075.txt,CCO_c3540_T076.txt,CC1_c3540_T076.txt,CO_c3540_T076.txt,CCO_c3540_T077.txt,CC1_c3540_T077.txt,CO_c3540_T077.txt,CCO_c3540_T078.txt,CC1_c3540_T078.txt,CO_c3540_T078.txt,CCO_c3540_T079.txt,CC1_c3540_T079.txt,CO_c3540_T079.txt,CCO_c3540_T080.txt,CC1_c3540_T080.txt,CO_c3540_T080.txt,CCO_c3540_T081.txt,CC1_c3540_T081.txt,CO_c3540_T081.txt,CCO_c3540_T082.txt,CC1_c3540_T082.txt,CO_c3540_T082.txt,CCO_c3540_T083.txt,CC1_c3540_T083.txt,CO_c3540_T083.txt,CCO_c3540_T084.txt,CC1_c3540_T084.txt,CO_c3540_T084.txt,CCO_c3540_T085.txt,CC1_c3540_T085.txt,CO_c3540_T085.txt,CCO_c3540_T086.txt,CC1_c3540_T086.txt,CO_c3540_T086.txt,CCO_c3540_T087.txt,CC1_c3540_T087.txt,CO_c3540_T087.txt,CCO_c3540_T088.txt,CC1_c3540_T088.txt,CO_c3540_T088.txt,CCO_c3540_T089.txt,CC1_c3540_T089.txt,CO_c3540_T089.txt,CCO_c3540_T090.txt,CC1_c3540_T090.txt,CO_c3540_T090.txt,CCO_c3540_T091.txt,CC1_c3540_T091.txt,CO_c3540_T091.txt,CCO_c3540_T092.txt,CC1_c3540_T092.txt,CO_c3540_T092.txt,CCO_c3540_T093.txt,CC1_c3540_T093.txt,CO_c3540_T093.txt,CCO_c3540_T094.txt,CC1_c3540_T094.txt,CO_c3540_T094.txt,CCO_c3540_T095.txt,CC1_c3540_T095.txt,CO_c3540_T095.txt,CCO_c3540_T096.txt,CC1_c3540_T096.txt,CO_c3540_T096.txt,CCO_c3540_T097.txt,CC1_c3540_T097.txt,CO_c3540_T097.txt,CCO_c3540_T098.txt,CC1_c3540_T098.txt,CO_c3540_T098.txt,CCO_c3540_T099.txt,CC1_c3540_T099.txt,CO_c3540_T099.txt
N33,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80
N128,1,1,209,1,1,214 (changed),1,1,209,1,1,209,1,1,209,1,1,209,1,1,214 (changed),1,1,209,1,1,136 (changed),1,1,221 (changed),1,1,209,1,1,215 (changed),1,1,219 (changed),1,1,209,1,1,214 (changed),1,1,209,1,1,209,1,1,209,1,1,221 (changed),1,1,209,1,1,215 (changed),1,1,209,1,1,209,1,1,214 (changed),1,1,209,1,1,209,1,1,209,1,1,209,1,1,263 (changed),1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,214 (changed),1,1,209,1,1,209,1,1,209,1,1,209,1,1,215 (changed),1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,219 (changed),1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,219 (changed),1,1,209,1,1,214 (changed),1,1,214 (changed),1,1,209,1,1,209,1,1,209,1,1,214 (changed),1,1,209,1,1,221 (changed),1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,209,1,1,214 (changed),1,1,209,1,1,209
N159,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,107 (changed),1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102,1,1,102
N50,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10
N77,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10
N257,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20
N97,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,29 (changed),1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24,1,1,24
N283,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,86 (changed),1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,86 (changed),1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81,1,1,81
N116,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,28 (changed),1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22
N270,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,50 (changed),1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40
N274,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80,1,1,80
N137,1,1,198,1,1,203 (changed),1,1,198,1,1,198,1,1,198,1,1,198,1,1,203 (changed),1,1,198,1,1,198,1,1,210 (changed),1,1,198,1,1,204 (changed),1,1,208 (changed),1,1,198,1,1,203 (changed),1,1,198,1,1,198,1,1,198,1,1,210 (changed),1,1,198,1,1,204 (changed),1,1,198,1,1,198,1,1,203 (changed),1,1,198,1,1,198,1,1,189 (changed),1,1,198,1,1,264 (changed),1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,204 (changed),1,1,198,1,1,203 (changed),1,1,198,1,1,198,1,1,198,1,1,198,1,1,204 (changed),1,1,203 (changed),1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,203 (changed),1,1,203 (changed),1,1,198,1,1,198,1,1,204 (changed),1,1,198,1,1,208 (changed),1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,208 (changed),1,1,198,1,1,203 (changed),1,1,203 (changed),1,1,198,1,1,198,1,1,207 (changed),1,1,203 (changed),1,1,198,1,1,210 (changed),1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,198,1,1,203 (changed),1,1,198,1,1,198
N20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20
N68,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10
N264,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20,1,1,20
